title,authors,url
CodeLL: A Lifelong Learning Dataset to Support the Co-Evolution of Data and Language Models of Code,"Weyssow, Martin, Di Sipio, Claudio, Di Ruscio, Davide, Sahraoui, Houari",https://doi.org/10.1145/3643991.3644864
An Exploratory Study of Security Vulnerabilities in Machine Learning Deployment Projects,"Rahman, Akond, Skjellum, Anthony, Zhang, Yue",https://doi.org/10.1109/SVM66695.2025.00009
JLeaks: A Featured Resource Leak Repository Collected From Hundreds of Open-Source Java Projects,"Liu, Tianyang, Ji, Weixing, Dong, Xiaohui, Yao, Wuhuang, Wang, Yizhuo, Liu, Hui, Peng, Haiyang, Wang, Yuxuan",https://doi.org/10.1145/3597503.3639162
RUNNER: Responsible UNfair NEuron Repair for Enhancing Deep Neural Network Fairness,"Li, Tianlin, Cao, Yue, Zhang, Jian, Zhao, Shiqian, Huang, Yihao, Liu, Aishan, Guo, Qing, Liu, Yang",https://doi.org/10.1145/3597503.3623334
Responsible AI Engineering: The Case of an Inclusive Image Annotation Team in a Global Technology Company,"Schenkenfelder, Bernhard, Brandst\""{a",https://doi.org/10.1145/3643691.3648583
BugsPHP: A dataset for Automated Program Repair in PHP,"Pramod, Dushan, De Silva, Thushan, Thabrew, Udith, Shariffdeen, Ridwan, Wickramanayake, Sandareka",https://doi.org/10.1145/3643991.3644878
GenRL at the SBST 2022 tool competition,"Starace, Luigi Libero Lucio, Romdhana, Andrea, Di Martino, Sergio",https://doi.org/10.1145/3526072.3527533
SolaSim: Clone Detection for Solana Smart Contracts via Program Representation,"Wang, Che, Li, Yue, Gao, Jianbo, Wang, Ke, Zhang, Jiashuo, Guan, Zhi, Chen, Zhong",https://doi.org/10.1145/3643916.3644406
Evaluating Code Summarization Techniques: A New Metric and an Empirical Characterization,"Mastropaolo, Antonio, Ciniselli, Matteo, Di Penta, Massimiliano, Bavota, Gabriele",https://doi.org/10.1145/3597503.3639174
Achieving Last-Mile Functional Coverage in Testing Chip Design Software Implementations,"Yan, Ming, Chen, Junjie, Mao, Hangyu, Jiang, Jiajun, Hao, Jianye, Li, Xingjian, Tian, Zhao, Chen, Zhichao, Li, Dong, Xian, Zhangkong, Guo, Yanwei, Liu, Wulong, Wang, Bin, Sun, Yuefeng, Cui, Yongshun",https://doi.org/10.1109/ICSE-SEIP58684.2023.00037
Exploring Experiences with Automated Program Repair in Practice,"Meem, Fairuz Nawer, Smith, Justin, Johnson, Brittany",https://doi.org/10.1145/3597503.3639182
Emerging Results on Automated Support for Searching and Selecting Evidence for Systematic Literature Review Updates,Minetto Napole\~{a,https://doi.org/10.1145/3643664.3648202
Eadro: An End-to-End Troubleshooting Framework for Microservices on Multi-Source Data,"Lee, Cheryl, Yang, Tianyi, Chen, Zhuangbin, Su, Yuxin, Lyu, Michael R.",https://doi.org/10.1109/ICSE48619.2023.00150
Zero Shot Learning based Alternatives for Class Imbalanced Learning Problem in Enterprise Software Defect Analysis,"Patil, Sangameshwar, Ravindran, B.",https://doi.org/10.1145/3643991.3645065
Hash4Patch: A Lightweight Low False Positive Tool for Finding Vulnerability Patch Commits,"Scalco, Simone, Paramitha, Ranindya",https://doi.org/10.1145/3643991.3644871
Vulnerabilities in AI Code Generators: Exploring Targeted Data Poisoning Attacks,"Cotroneo, Domenico, Improta, Cristina, Liguori, Pietro, Natella, Roberto",https://doi.org/10.1145/3643916.3644416
TypeEvalPy: A Micro-benchmarking Framework for Python Type Inference Tools,"Shivarpatna Venkatesh, Ashwin Prasad, Sabu, Samkutty, Wang, Jiawei, M. Mir, Amir, Li, Li, Bodden, Eric",https://doi.org/10.1145/3639478.3640033
Grammar evolution and symbolic regression for astrometric centering of Hubble Space Telescope images,"Sarmiento, Ricardo, De La Cruz, Marina, Ortega, Alfonso, Baena-Galle, Roberto, Girard, Terrence M., Casetti-Dinescu, Dana I., Cervantes, Alejandro",https://doi.org/10.1145/3643692.3648264
Are Latent Vulnerabilities Hidden Gems for Software Vulnerability Prediction? An Empirical Study,"Le, Triet Huynh Minh, Du, Xiaoning, Babar, M. Ali",https://doi.org/10.1145/3643991.3644919
Sustainable Adaptive Security,"Ramkumar, Kushal",https://doi.org/10.1145/3639478.3639790
SBST tool competition 2022,"Gambi, Alessio, Jahangirova, Gunel, Riccio, Vincenzo, Zampetti, Fiorella",https://doi.org/10.1145/3526072.3527538
Edge-Based Detection of Label Flipping Attacks in Federated Learning Using Explainable AI,"AlOtaibi, Nourah Saad, Felemban, Muhamad, Mahmood, Sajjad",https://doi.org/10.1109/SVM66695.2025.00005
SLIM: a Scalable Light-weight Root Cause Analysis for Imbalanced Data in Microservice,"Ren, Rui, Yang, Jingbang, Yang, Linxiao, Gu, Xinyue, Sun, Liang",https://doi.org/10.1145/3639478.3643098
StreamAI: Dealing with Challenges of Continual Learning Systems for Serving AI in Production,"Barry, Mariam, Bifet, Albert, Billy, Jean-Luc",https://doi.org/10.1109/ICSE-SEIP58684.2023.00017
DUETCS: Code Style Transfer through Generation and Retrieval,"Chen, Binger, Abedjan, Ziawasch",https://doi.org/10.1109/ICSE48619.2023.00198
Cross-Domain Requirements Linking via Adversarial-Based Domain Adaptation,"Chang, Zhiyuan, Li, Mingyang, Wang, Qing, Li, Shoubin, Wang, Junjie",https://doi.org/10.1109/ICSE48619.2023.00138
Aloft: Self-Adaptive Drone Controller Testbed,"Imrie, Calum, Howard, Rhys, Thuremella, Divya, Proma, Nawshin Mannan, Pandey, Tejas, Lewinska, Paulina, Cannizzaro, Ricardo, Hawkins, Richard, Paterson, Colin, Kunze, Lars, Hodge, Victoria",https://doi.org/10.1145/3643915.3644107
Refinery: Graph Solver as a Service: Refinement-based Generation and Analysis of Consistent Models,"Marussy, Krist\'{o",https://doi.org/10.1145/3639478.3640045
BOMs Away! Inside the Minds of Stakeholders: A Comprehensive Study of Bills of Materials for Software Systems,"Stalnaker, Trevor, Wintersgill, Nathan, Chaparro, Oscar, Di Penta, Massimiliano, German, Daniel M, Poshyvanyk, Denys",https://doi.org/10.1145/3597503.3623347
Multi-source Anomaly Detection For Microservice Systems,"Li, Zhengxin, Zhao, Junfeng, Kang, Jia",https://doi.org/10.1145/3639478.3643535
SEAMS '24: Proceedings of the 19th International Symposium on Software Engineering for Adaptive and Self-Managing Systems,,
Towards Strengthening Software Library Interfaces with Granular and Interactive Type Migrations,"Szalay, Rich\'{a",https://doi.org/10.1109/ICSE-Companion58688.2023.00063
"Bio-inspired computing systems: handle with care, discard if need it","de Lemos, Rogerio",https://doi.org/10.1145/3643915.3644096
Open Source Software Onboarding as a University Course: An Experience Report,"He, Hao, Zhou, Minghui, Wang, Qingye, Li, Jingyue",https://doi.org/10.1109/ICSE-SEET58685.2023.00037
elessDT: A Digital Twin Platform for Real-Time Evaluation of Wireless Software Applications,"Lai, Zhongzheng, Yuan, Dong, Chen, Huaming, Zhang, Yu, Bao, Wei",https://doi.org/10.1109/ICSE-Companion58688.2023.00043
Flaky Tests in the AI Domain,"Soha, Peter Attila, Vancsics, Bela, Gergely, Tam\'{a",https://doi.org/10.1145/3643656.3643897
Learning Program Models from Generated Inputs,"Mammadov, Tural",https://doi.org/10.1109/ICSE-Companion58688.2023.00066
Neural Exception Handling Recommender,"Li, Yi, Nguyen, Tien N., Cai, Yuchen, Yadavally, Aashish, Mishra, Abhishek, Montejo, Genesis",https://doi.org/10.1145/3639478.3643082
Rationale Dataset and Analysis for the Commit Messages of the Linux Kernel Out-of-Memory Killer,"Dhaouadi, Mouna, Oakes, Bentley James, Famelis, Michalis",https://doi.org/10.1145/3643916.3644413
WSESE '24: Proceedings of the 1st IEEE/ACM International Workshop on Methodological Issues with Empirical Studies in Software Engineering,,
Challenges of Testing an Evolving Cancer Registration Support System in Practice,"Laaber, Christoph, Yue, Tao, Ali, Shaukat, Schwitalla, Thomas, Nyg\r{a",https://doi.org/10.1109/ICSE-Companion58688.2023.00102
LibvDiff: Library Version Difference Guided OSS Version Identification in Binaries,"Dong, Chaopeng, Li, Siyuan, Yang, Shouguo, Xiao, Yang, Wang, Yongpan, Li, Hong, Li, Zhi, Sun, Limin",https://doi.org/10.1145/3597503.3623336
A Transformer-based Model for Assisting Dockerfile Revising,"Wu, Yiwen, Zhang, Yang, Wang, Tao, Wang, Huaimin",https://doi.org/10.1145/3639478.3643083
Chronos: Time-Aware Zero-Shot Identification of Libraries from Vulnerability Reports,"Lyu, Yunbo, Le-Cong, Thanh, Kang, Hong Jin, Widyasari, Ratnadira, Zhao, Zhipeng, Le, Xuan-Bach D., Li, Ming, Lo, David",https://doi.org/10.1109/ICSE48619.2023.00094
Ensuring Critical Properties of Test Oracles for Effective Bug Detection,"Hossain, Soneya Binta",https://doi.org/10.1145/3639478.3639791
Towards Benchmarking the Coverage of Automated Testing Tools in Android against Manual Testing,"Thung, Ferdian, Irsan, Ivana Clairine, Liu, Jiakun, Lo, David",https://doi.org/10.1145/3647632.3651394
DocFlow: Extracting Taint Specifications from Software Documentation,"Tileria, Marcos, Blasco, Jorge, Dash, Santanu Kumar",https://doi.org/10.1145/3597503.3623312
PyTy: Repairing Static Type Errors in Python,"Chow, Yiu Wai, Di Grazia, Luca, Pradel, Michael",https://doi.org/10.1145/3597503.3639184
Towards Machine Learning Guided by Best Practices,"Mojica-Hanke, Anamaria",https://doi.org/10.1109/ICSE-Companion58688.2023.00065
Dopamin: Transformer-based Comment Classifiers through Domain Post-Training and Multi-level Layer Aggregation,"Hai, Nam Le, Bui, Nghi D. Q.",https://doi.org/10.1145/3643787.3648044
Code Ownership in Open-Source AI Software Security,"Wen, Jiawen, Yuan, Dong, Ma, Lei, Chen, Huaming",https://doi.org/10.1145/3643691.3648586
Badge: Prioritizing UI Events with Hierarchical Multi-Armed Bandits for Automated UI Testing,"Ran, Dezhi, Wang, Hao, Wang, Wenyu, Xie, Tao",https://doi.org/10.1109/ICSE48619.2023.00083
Towards More Practical Automation of Vulnerability Assessment,"Pan, Shengyi, Bao, Lingfeng, Zhou, Jiayuan, Hu, Xing, Xia, Xin, Li, Shanping",https://doi.org/10.1145/3597503.3639110
"PARMA: a Platform Architecture to enable Automated, Reproducible, and Multi-party Assessments of AI Trustworthiness","Pintz, Maximilian, Becker, Daniel, Mock, Michael",https://doi.org/10.1145/3643691.3648585
Towards Understanding Trust in Self-adaptive Systems,"Van Landuyt, Dimitri, Halasz, David, Verreydt, Stef, Weyns, Danny",https://doi.org/10.1145/3643915.3644100
Enhancing Incident Management: Insights from a Case Study at ING,"Kapel, Eileen, Cruz, Luis, Spinellis, Diomidis, van Deursen, Arie",https://doi.org/10.1145/3643665.3648048
Supporting High-Level to Low-Level Requirements Coverage Reviewing with Large Language Models,"Preda, Anamaria-Roberta, Mayr-Dorn, Christoph, Mashkoor, Atif, Egyed, Alexander",https://doi.org/10.1145/3643991.3644922
Towards Speedy Permission-Based Debloating for Android Apps,"Thung, Ferdian, Liu, Jiakun, Rattanukul, Pattarakrit, Maoz, Shahar, Toch, Eran, Gao, Debin, Lo, David",https://doi.org/10.1145/3647632.3651390
A Just-in-time Software Defect Localization Method based on Code Graph Representation,"Zhang, Huan, Min, Weihuan, Wei, Zhao, Kuang, Li, Gao, Honghao, Miao, Huaikou",https://doi.org/10.1145/3643916.3644428
Embedding-based search in JetBrains IDEs,"Abramov, Evgeny, Palchikov, Nikolai",https://doi.org/10.1145/3643796.3648456
AntiCopyPaster 2.0: Whitebox just-in-time code duplicates extraction,"AlOmar, Eman Abdullah, Knobloch, Benjamin, Kain, Thomas, Kalish, Christopher, Mkaouer, Mohamed Wiem, Ouni, Ali",https://doi.org/10.1145/3639478.3640035
Adaptive Test Generation for Unmanned Aerial Vehicles using WOGAN-UAV,"Winsten, Jesper, Soloviev, Valentin, Peltom\""{a",https://doi.org/10.1145/3643659.3648603
CFG2VEC: Hierarchical Graph Neural Network for Cross-Architectural Software Reverse Engineering,"Yu, Shih-Yuan, Achamyeleh, Yonatan Gizachew, Wang, Chonghan, Kocheturov, Anton, Eisen, Patrick, Faruque, Mohammad Abdullah Al",https://doi.org/10.1109/ICSE-SEIP58684.2023.00031
Sustainability is Stratified: Toward a Better Theory of Sustainable Software Engineering,"McGuire, Sean, Schultz, Erin, Ayoola, Bimpe, Ralph, Paul",https://doi.org/10.1109/ICSE48619.2023.00169
MESIA: Understanding and Leveraging Supplementary Nature of Method-level Comments for Automatic Comment Generation,"Pan, Xinglu, Liu, Chenxiao, Zou, Yanzhen, Xie, Tao, Xie, Bing",https://doi.org/10.1145/3643916.3644401
ESGen: Commit Message Generation Based on Edit Sequence of Code Change,"Chen, Xiangping, Li, Yangzi, Tang, Zhicao, Huang, Yuan, Zhou, Haojie, Tang, Mingdong, Zheng, Zibin",https://doi.org/10.1145/3643916.3644414
InputGen: A Tool for Automatic Generation of Prototype Inputs to Support Rapid Requirements Validation,"Chang, Shuanglong, Gao, Juntao, Yang, Yilong",https://doi.org/10.1109/ICSE-Companion58688.2023.00038
Predicting issue types with seBERT,"Trautsch, Alexander, Herbold, Steffen",https://doi.org/10.1145/3528588.3528661
Energy Patterns for Web: An Exploratory Study,"Rani, Pooja, Zellweger, Jonas, Kousadianos, Veronika, Cruz, Luis, Kehrer, Timo, Bacchelli, Alberto",https://doi.org/10.1145/3639475.3640110
Multi-faceted Code Smell Detection at Scale using DesigniteJava 2.0,"Sharma, Tushar",https://doi.org/10.1145/3643991.3644881
Are Your Requests Your True Needs? Checking Excessive Data Collection in VPA App,"Xie, Fuman, Yan, Chuan, Meng, Mark Huasong, Teng, Shaoming, Zhang, Yanjun, Bai, Guangdong",https://doi.org/10.1145/3597503.3639107
A Catalog of Unintended Software Dependencies in Multi-Lingual Systems at ASML,"Groot, Tom, Ochoa Venegas, Lina, Laz\u{a",https://doi.org/10.1145/3639477.3639725
One Adapter for All Programming Languages? Adapter Tuning for Code Search and Summarization,"Wang, Deze, Chen, Boxing, Li, Shanshan, Luo, Wei, Peng, Shaoliang, Dong, Wei, Liao, Xiangke",https://doi.org/10.1109/ICSE48619.2023.00013
MobileNetV3 Layer Sensitivity and Sparsity,"Nwiran, Belal, Krzyzak, Adam",https://doi.org/10.1145/3643794.3648288
EvoMBT at the SBST 2022 tool competition,"Ferdous, Raihana, Hung, Chia-kang, Kifetew, Fitsum, Prandi, Davide, Susi, Angelo",https://doi.org/10.1145/3526072.3527534
nvshare: Practical GPU Sharing without Memory Size Constraints,"Alexopoulos, Georgios, Mitropoulos, Dimitris",https://doi.org/10.1145/3639478.3640034
Rapid Development of Compositional AI,"Martie, Lee, Rosenberg, Jessie, Demers, Veronique, Zhang, Gaoyuan, Bhardwaj, Onkar, Henning, John, Prasad, Aditya, Stallone, Matt, Lee, Ja Young, Yip, Lucy, Adesina, Damilola, Paikari, Elahe, Resendiz, Oscar, Shaw, Sarah, Cox, David",https://doi.org/10.1109/ICSE-NIER58687.2023.00020
ShellFusion: An Answer Generator for Shell Programming Tasks via Knowledge Fusion,"Chen, Zhongqi, Zhang, Neng, Si, Pengyue, Chen, Qinde, Liu, Chao, Zheng, Zibin",https://doi.org/10.1109/ICSE-Companion58688.2023.00032
TerraMetrics: An Open Source Tool for Infrastructure-as-Code (IaC) Quality Metrics in Terraform,"Begoug, Mahi, Chouchen, Moataz, Ouni, Ali",https://doi.org/10.1145/3643916.3644439
Fine-Grained Just-In-Time Defect Prediction at the Block Level in Infrastructure-as-Code (IaC),"Begoug, Mahi, Chouchen, Moataz, Ouni, Ali, Abdullah Alomar, Eman, Mkaouer, Mohamed Wiem",https://doi.org/10.1145/3643991.3644934
TRACED: Execution-aware Pre-training for Source Code,"Ding, Yangruibo, Steenhoek, Benjamin, Pei, Kexin, Kaiser, Gail, Le, Wei, Ray, Baishakhi",https://doi.org/10.1145/3597503.3608140
REFERENT: Transformer-Based Feedback Generation Using Assignment Information for Programming Course,"Heo, Jinseok, Jeong, Hohyeon, Choi, Dongwook, Lee, Eunseok",https://doi.org/10.1109/ICSE-SEET58685.2023.00035
GI '24: Proceedings of the 13th ACM/IEEE International Workshop on Genetic Improvement,,
Deductive Software Architecture Recovery via Chain-of-thought Prompting,"Rukmono, Satrio Adi, Ochoa, Lina, Chaudron, Michel",https://doi.org/10.1145/3639476.3639776
Reusing Deep Neural Network Models through Model Re-Engineering,"Qi, Binhang, Sun, Hailong, Gao, Xiang, Zhang, Hongyu, Li, Zhaotian, Liu, Xudong",https://doi.org/10.1109/ICSE48619.2023.00090
Non-functional requirements for machine learning: an exploration of system scope and interest,"Habibullah, Khan Mohammad, Gay, Gregory, Horkoff, Jennifer",https://doi.org/10.1145/3526073.3527589
GPTScan: Detecting Logic Vulnerabilities in Smart Contracts by Combining GPT with Program Analysis,"Sun, Yuqiang, Wu, Daoyuan, Xue, Yue, Liu, Han, Wang, Haijun, Xu, Zhengzi, Xie, Xiaofei, Liu, Yang",https://doi.org/10.1145/3597503.3639117
Keyword Extraction from Specification Documents for Planning Security Mechanisms,"Poozhithara, Jeffy Jahfar, Asuncion, Hazeline U., Lagesse, Brent",https://doi.org/10.1109/ICSE48619.2023.00143
Seldonian Toolkit: Building Software with Safe and Fair Machine Learning,"Hoag, Austin, Kostas, James E., Silva, Bruno Castro da, Thomas, Philip S., Brun, Yuriy",https://doi.org/10.1109/ICSE-Companion58688.2023.00035
Many-Objective Reinforcement Learning for Online Testing of DNN-Enabled Systems,"Haq, Fitash Ul, Shin, Donghwan, Briand, Lionel C.",https://doi.org/10.1109/ICSE48619.2023.00155
Software engineering approaches for TinyML based IoT embedded vision: a systematic literature review,"Lakshman, Shashank Bangalore, Eisty, Nasir U.",https://doi.org/10.1145/3528227.3528569
Fine-Grained Commit-Level Vulnerability Type Prediction by CWE Tree Structure,"Pan, Shengyi, Bao, Lingfeng, Xia, Xin, Lo, David, Li, Shanping",https://doi.org/10.1109/ICSE48619.2023.00088
An exploratory study on solidity guards and ether exchange constructs,"Verheijke, Darin, Rocha, Henrique",https://doi.org/10.1145/3528226.3528372
Supporting Web-Based API Searches in the IDE Using Signatures,"Bradley, Nick C., Fritz, Thomas, Holmes, Reid",https://doi.org/10.1145/3597503.3639089
A Large-Scale Empirical Study of Open Source License Usage: Practices and Challenges,"Wu, Jiaqi, Bao, Lingfeng, Yang, Xiaohu, Xia, Xin, Hu, Xing",https://doi.org/10.1145/3643991.3644900
Trustworthy by Design,"Smith, Carol",https://doi.org/10.1145/3597503.3649400
SBST '22: Proceedings of the 15th Workshop on Search-Based Software Testing,,
On the Executability of R Markdown Files,"Islam, Md Anaytul, Asaduzzman, Muhammad, Wang, Shaowei",https://doi.org/10.1145/3643991.3644931
Towards Reliable AI: Adequacy Metrics for Ensuring the Quality of System-level Testing of Autonomous Vehicles,"Neelofar, Neelofar, Aleti, Aldeida",https://doi.org/10.1145/3597503.3623314
Automatic Generation of Test Cases based on Bug Reports: a Feasibility Study with Large Language Models,"Plein, Laura, Ou\'{e",https://doi.org/10.1145/3639478.3643119
WOGAN at the SBST 2022 CPS tool competition,"Peltom\""{a",https://doi.org/10.1145/3526072.3527535
Metamorphic Shader Fusion for Testing Graphics Shader Compilers,"Xiao, Dongwei, Liu, Zhibo, Wang, Shuai",https://doi.org/10.1109/ICSE48619.2023.00201
SafeDriveRL: Combining Non-cooperative Game Theory with Reinforcement Learning to Explore and Mitigate Human-based Uncertainty for Autonomous Vehicles,"Chan, Kenneth H., Zilberman, Sol, Polanco, Nick, Siegel, Joshua E., Cheng, Betty H. C.",https://doi.org/10.1145/3643915.3644089
Case Study: Neural Network Malware Detection Verification for Feature and Image Datasets,"Robinette, Preston K., Manzanas Lopez, Diego, Serbinowska, Serena, Leach, Kevin, Johnson, Taylor T",https://doi.org/10.1145/3644033.3644372
FedSlice: Protecting Federated Learning Models from Malicious Participants with Model Slicing,"Zhang, Ziqi, Li, Yuanchun, Liu, Bingyan, Cai, Yifeng, Li, Ding, Guo, Yao, Chen, Xiangqun",https://doi.org/10.1109/ICSE48619.2023.00049
Practical Program Repair via Preference-based Ensemble Strategy,"Zhong, Wenkang, Li, Chuanyi, Liu, Kui, Xu, Tongtong, Ge, Jidong, Bissyande, Tegawende F., Luo, Bin, Ng, Vincent",https://doi.org/10.1145/3597503.3623310
AI-Based Question Answering Assistance for Analyzing Natural-Language Requirements,"Ezzini, Saad, Abualhaija, Sallam, Arora, Chetan, Sabetzadeh, Mehrdad",https://doi.org/10.1109/ICSE48619.2023.00113
Addressing Performance Regressions in DevOps: Can We Escape from System Performance Testing?,"Liao, Lizhi",https://doi.org/10.1109/ICSE-Companion58688.2023.00056
Breaking the Flow: A Study of Interruptions During Software Engineering Activities,"Ma, Yimeng, Huang, Yu, Leach, Kevin",https://doi.org/10.1145/3597503.3639079
EnCyCriS/SVM '24: Proceedings of the 2024 ACM/IEEE 4th International Workshop on Engineering and Cybersecurity of Critical Systems (EnCyCriS) and 2024 IEEE/ACM Second International Workshop on Software Vulnerability,,
Learning Graph-Based Code Representations for Source-Level Functional Similarity Detection,"Liu, Jiahao, Zeng, Jun, Wang, Xiang, Liang, Zhenkai",https://doi.org/10.1109/ICSE48619.2023.00040
Interaction Prediction and Anomaly Detection in a Microservices-based Telecommunication Platform,Akta\c{s,https://doi.org/10.1145/3666015.3666017
Teaching MLOps in Higher Education through Project-Based Learning,"Lanubile, Filippo, Mart\'{\i",https://doi.org/10.1109/ICSE-SEET58685.2023.00015
TECHSUMBOT: A Stack Overflow Answer Summarization Tool for Technical Query,"Yang, Chengran, Xu, Bowen, Liu, Jiakun, Lo, David",https://doi.org/10.1109/ICSE-Companion58688.2023.00040
PS3: Precise Patch Presence Test based on Semantic Symbolic Signature,"Zhan, Qi, Hu, Xing, Li, Zhiyang, Xia, Xin, Lo, David, Li, Shanping",https://doi.org/10.1145/3597503.3639134
Self-Adaptation of Loosely Coupled Systems across a System of Small Uncrewed Aerial Systems,"Chambers, Theodore, Cleland-Huang, Jane, Vierhauser, Michael",https://doi.org/10.1145/3643655.3643882
Socio-Technical Anti-Patterns in Building ML-Enabled Software: Insights from Leaders on the Forefront,"Mailach, Alina, Siegmund, Norbert",https://doi.org/10.1109/ICSE48619.2023.00067
Dynamic Alert Suppression Policy for Noise Reduction in AIOps,"Bhukar, Karan, Kumar, Harshit, Mahindru, Ruchi, Arora, Rohan, Nagar, Seema, Aggarwal, Pooja, Paradkar, Amit",https://doi.org/10.1145/3639477.3639752
Story point level classification by text level graph neural network,"Phan, Hung, Jannesari, Ali",https://doi.org/10.1145/3528588.3528654
DeepArc: Modularizing Neural Networks for the Model Maintenance,"Ren, Xiaoning, Lin, Yun, Xue, Yinxing, Liu, Ruofan, Sun, Jun, Feng, Zhiyong, Dong, Jin Song",https://doi.org/10.1109/ICSE48619.2023.00092
An Empirical Study of License Conflict in Free and Open Source Software,"Cui, Xing, Wu, Jingzheng, Wu, Yanjun, Wang, Xu, Luo, Tianyue, Qu, Sheng, Ling, Xiang, Yang, Mutian",https://doi.org/10.1109/ICSE-SEIP58684.2023.00050
Towards Automatic Generation of Systems-of-Systems Architectural Configurations,"Borges, Marcos, Manzano, Wallace, Rocha, Lincoln, Maia, Paulo, Nakagawa, Elisa",https://doi.org/10.1145/3643655.3643884
Technical Briefing on Parameter Efficient Fine-Tuning of (Large) Language Models for Code-Intelligence,"H. Fard, Fatemeh",https://doi.org/10.1145/3639478.3643060
Coca: Improving and Explaining Graph Neural Network-Based Vulnerability Detection Systems,"Cao, Sicong, Sun, Xiaobing, Wu, Xiaoxue, Lo, David, Bo, Lili, Li, Bin, Liu, Wei",https://doi.org/10.1145/3597503.3639168
Revisiting Neuron Coverage for DNN Testing: A Layer-Wise and Distribution-Aware Criterion,"Yuan, Yuanyuan, Pang, Qi, Wang, Shuai",https://doi.org/10.1109/ICSE48619.2023.00107
Preprocessing is What You Need: Understanding and Predicting the Complexity of SAT-based Uniform Random Sampling,"Zeyen, Olivier, Cordy, Maxime, Perrouin, Gilles, Acher, Mathieu",https://doi.org/10.1145/3644033.3644371
Ex Pede Herculem: Augmenting Activity Transition Graph for Apps via Graph Convolution Network,"Liu, Zhe, Chen, Chunyang, Wang, Junjie, Su, Yuhui, Huang, Yuekai, Hu, Jun, Wang, Qing",https://doi.org/10.1109/ICSE48619.2023.00168
Raft Protocol for Fault Tolerance and Self-Recovery in Federated Learning,"Dautov, Rustem, Husom, Erik Johannes",https://doi.org/10.1145/3643915.3644093
MalwareTotal: Multi-Faceted and Sequence-Aware Bypass Tactics against Static Malware Detection,"He, Shuai, Fu, Cai, Hu, Hong, Chen, Jiahe, Lv, Jianqiang, Jiang, Shuai",https://doi.org/10.1145/3597503.3639141
A Comprehensive Study of Learning-based Android Malware Detectors under Challenging Environments,"Gao, Cuiying, Huang, Gaozhun, Li, Heng, Wu, Bang, Wu, Yueming, Yuan, Wei",https://doi.org/10.1145/3597503.3623320
Developer-Intent Driven Code Comment Generation,"Mu, Fangwen, Chen, Xiao, Shi, Lin, Wang, Song, Wang, Qing",https://doi.org/10.1109/ICSE48619.2023.00073
EGFE: End-to-end Grouping of Fragmented Elements in UI Designs with Multimodal Learning,"Chen, Liuqing, Chen, Yunnong, Xiao, Shuhong, Song, Yaxuan, Sun, Lingyun, Zhen, Yankun, Zhou, Tingting, Chang, Yanfang",https://doi.org/10.1145/3597503.3623313
A Model for Understanding and Reducing Developer Burnout,"Trinkenreich, Bianca, Stol, Klaas-Jan, Steinmacher, Igor, Gerosa, Marco A., Sarma, Anita, Lara, Marcelo, Feathers, Michael, Ross, Nicholas, Bishop, Kevin",https://doi.org/10.1109/ICSE-SEIP58684.2023.00010
Predicting Performance and Accuracy of Mixed-Precision Programs for Precision Tuning,"Wang, Yutong, Rubio-Gonz\'{a",https://doi.org/10.1145/3597503.3623338
Compiler-directed Migrating API Callsite of Client Code,"Zhong, Hao, Meng, Na",https://doi.org/10.1145/3597503.3639084
ReClues: Representing and indexing failures in parallel debugging with program variables,"Song, Yi, Zhang, Xihao, Xie, Xiaoyuan, Liu, Quanming, Gao, Ruizhi, Xing, Chenliang",https://doi.org/10.1145/3597503.3639098
FuzzSlice: Pruning False Positives in Static Analysis Warnings through Function-Level Fuzzing,"Murali, Aniruddhan, Mathews, Noble, Alfadel, Mahmoud, Nagappan, Meiyappan, Xu, Meng",https://doi.org/10.1145/3597503.3623321
An Empirical Study on Oculus Virtual Reality Applications: Security and Privacy Perspectives,"Guo, Hanyang, Dai, Hong-Ning, Luo, Xiapu, Zheng, Zibin, Xu, Gengyang, He, Fengliang",https://doi.org/10.1145/3597503.3639082
Compiling Parallel Symbolic Execution with Continuations,"Wei, Guannan, Jia, Songlin, Gao, Ruiqi, Deng, Haotian, Tan, Shangyin, Bra\v{c",https://doi.org/10.1109/ICSE48619.2023.00116
LogPrompt: Prompt Engineering Towards Zero-Shot and Interpretable Log Analysis,"Liu, Yilun, Tao, Shimin, Meng, Weibin, Yao, Feiyu, Zhao, Xiaofeng, Yang, Hao",https://doi.org/10.1145/3639478.3643108
JITfuzz: Coverage-Guided Fuzzing for JVM Just-in-Time Compilers,"Wu, Mingyuan, Lu, Minghai, Cui, Heming, Chen, Junjie, Zhang, Yuqun, Zhang, Lingming",https://doi.org/10.1109/ICSE48619.2023.00017
ADAM: Adaptive Monitoring of Runtime Anomalies in Small Uncrewed Aerial Systems,"Islam, Md Nafee Al, Cleland-Huang, Jane, Vierhauser, Michael",https://doi.org/10.1145/3643915.3644092
Understanding Transaction Bugs in Database Systems,"Cui, Ziyu, Dou, Wensheng, Gao, Yu, Wang, Dong, Song, Jiansen, Zheng, Yingying, Wang, Tao, Yang, Rui, Xu, Kang, Hu, Yixin, Wei, Jun, Huang, Tao",https://doi.org/10.1145/3597503.3639207
